,actual,forecast,lower_95,upper_95,abs_error
2011-04-24 15:00:00,115.42159734528315,503.13470742500795,-311.0707451994608,1317.3401600494767,387.7131100797248
2011-04-24 16:00:00,107.65168902586474,522.9217775859179,-301.4638763411924,1347.3074315130282,415.2700885600531
2011-04-24 17:00:00,101.81614544100181,527.1097324395851,-307.4060424161205,1361.6255072952906,425.29358699858324
2011-04-24 18:00:00,109.02409341041088,578.4332901559355,-266.0894041883935,1422.9559845002645,469.40919674552464
2011-04-24 19:00:00,117.20352749296224,612.0360191915897,-242.37550669654752,1466.447545079727,494.8324916986275
2011-04-24 20:00:00,135.60521815878408,650.1637366863506,-214.02347001747341,1514.3509433901745,514.5585185275665
2011-04-24 21:00:00,176.9385682676146,640.6312298528464,-233.2223155851583,1514.4847752908513,463.6926615852318
2011-04-24 22:00:00,167.2570641335062,642.6713529002009,-240.74276853924118,1526.085474339643,475.41428876669465
2011-04-24 23:00:00,161.54780407186811,621.9702786256676,-270.90205314461946,1514.8426103959546,460.4224745537995
2011-04-25 00:00:00,325.75192406471734,734.4555178924275,-167.775877988532,1636.686913773387,408.7035938277101
2011-04-25 01:00:00,388.0244020979065,738.1012304940668,-173.39313733704796,1649.5955983251815,350.07682839616035
2011-04-25 02:00:00,229.96978464662143,482.6153739997426,-438.0487740274026,1403.2795220268877,252.64558935312115
2011-04-25 03:00:00,179.89591719746846,341.753191999469,-587.990301840221,1271.496685839159,161.85727480200052
2011-04-25 04:00:00,167.06280611119476,305.1878108757883,-633.5472184119847,1243.9228401635612,138.1250047645935
2011-04-25 05:00:00,166.16358045075108,294.8412341728508,-652.8000197236846,1242.4824880693864,128.67765372209973
2011-04-25 06:00:00,166.14935337338466,356.0739260053633,-600.3906248073055,1312.538476818032,189.92457263197866
2011-04-25 07:00:00,173.62395194407148,397.0507932217697,-568.1564010303051,1362.2579874738444,223.42684127769823
2011-04-25 08:00:00,489.2025405110763,650.7860336450212,-323.08532270069406,1624.6573899907366,161.58349313394496
2011-04-25 09:00:00,512.6271676531464,690.926726560996,-291.53238688104955,1673.3858400030417,178.2995589078496
2011-04-25 10:00:00,455.16653244045034,659.662690899735,-331.30976101808403,1650.635142817554,204.4961584592847
2011-04-25 11:00:00,427.3840619821659,636.7553167185142,-362.6579568248543,1636.1685902618829,209.3712547363483
2011-04-25 12:00:00,426.9483518476894,651.3005895049428,-356.4828109386815,1659.083989948567,224.35223765725334
2011-04-25 13:00:00,435.9563984607681,672.1838518496661,-343.9007278372799,1688.268431536612,236.22745338889797
2011-04-25 14:00:00,455.54838150874247,692.2564635514718,-332.06202398379696,1716.5749510867406,236.70808204272936
2011-04-25 15:00:00,488.44537810622506,719.100080962824,-314.1966213277167,1752.3967832533647,230.65470285659893
2011-04-25 16:00:00,491.2435474089016,742.4933437432956,-299.94473085402296,1784.931418340614,251.24979633439398
2011-04-25 17:00:00,475.1661031231564,750.2077256465636,-301.35496331326954,1801.7704146063968,275.0416225234072
2011-04-25 18:00:00,571.2304392885998,804.9733948590983,-255.63394331299833,1865.580733031195,233.74295557049857
2011-04-25 19:00:00,623.2114488860544,841.9294891928948,-227.64525428689376,1911.5042326726834,218.7180403068404
2011-04-25 20:00:00,671.1407892915505,883.317519690805,-195.15006759008725,1961.7851069716974,212.17673039925455
2011-04-25 21:00:00,688.1274163959642,876.9480980468106,-210.33961040186614,1964.2358064954874,188.82068165084638
2011-04-25 22:00:00,695.1270464031176,882.0500393507864,-213.98681474430737,1978.0868934458802,186.92299294766883
2011-04-25 23:00:00,680.473060559098,864.3056193381926,-240.41109091388353,1969.0223295902688,183.8325587790946
2011-04-26 00:00:00,690.4023514748956,883.4543833897478,-229.8745142299931,1996.7832810094887,193.05203191485225
2011-04-26 01:00:00,634.6591241417765,889.8353263778808,-232.03964822601733,2011.710300981779,255.17620223610436
2011-04-26 02:00:00,298.7743395873992,636.968750920445,-493.3876897698285,1767.3251916107185,338.1944113330458
2011-04-26 03:00:00,220.19587652012004,498.6066242323868,-640.1681152913911,1637.3813637561648,278.4107477122668
2011-04-26 04:00:00,198.94369523282353,464.41896345093846,-682.7122983255463,1611.5502252274232,265.47526821811493
2011-04-26 05:00:00,193.03697939157902,456.324834377614,-699.1025134519114,1611.7521822071394,263.287854986035
2011-04-26 06:00:00,281.8251581105508,519.6819390831624,-643.9823511998354,1683.3462293661603,237.85678097261166
2011-04-26 07:00:00,281.61458827336014,562.652601818183,-609.1907344888914,1734.4959381252575,281.0380135448229
2011-04-26 08:00:00,547.2378129349114,818.2486208905102,-361.71706895591706,1998.2143107369375,271.0108079555988
2011-04-26 09:00:00,642.2851189400668,860.1148626601171,-327.9176510288903,2048.1473763491244,217.82974372005026
2011-04-26 10:00:00,574.2572276560445,830.4391225759828,-365.605808833237,2026.4840539852025,256.18189491993826
2011-04-26 11:00:00,529.1300411523498,808.9809596339401,-395.023069560782,2012.9849888286622,279.85091848159027
2011-04-26 12:00:00,554.5241727841993,824.8347232332853,-387.0761343321526,2036.7455807987233,270.310550449086
2011-04-26 13:00:00,554.2131924094338,846.8843170704895,-372.8821159176307,2066.6507500586094,292.6711246610557
2011-04-26 14:00:00,511.71682477905415,867.9798613171151,-359.59187807653257,2095.5516007107626,356.263036538061
2011-04-26 15:00:00,588.1254500266026,895.7019737003684,-340.3466255231401,2131.750572923877,307.5765236737658
2011-04-26 16:00:00,622.4508426268111,919.8284576718725,-324.8533268732108,2164.5102422169557,297.37761504506136
2011-04-26 17:00:00,663.9896504503918,928.1301543846021,-325.1812338902207,2181.441542659425,264.1405039342103
2011-04-26 18:00:00,727.8729205296851,983.3368039143643,-278.54384477077906,2245.217452599508,255.4638833846792
2011-04-26 19:00:00,759.4448592662238,1020.5873210510981,-249.80410437716318,2290.9787464793594,261.1424617848743
2011-04-26 20:00:00,772.5286246110388,1062.123199215257,-216.7223643167829,2340.9687627472968,289.5945746042182
2011-04-26 21:00:00,751.506376564557,1055.755237902551,-231.48894924713545,2342.9994250522377,304.2488613379941
2011-04-26 22:00:00,758.0844375297264,1060.7126451658223,-234.87572303670095,2356.3010133683456,302.6282076360959
2011-04-26 23:00:00,736.1829940610744,1042.678294314952,-261.20085731807717,2346.5574459479813,306.49530025387753
2011-04-27 00:00:00,707.3274569639657,1061.3925320805283,-250.72501764349954,2373.510081804556,354.06507511656264
2011-04-27 01:00:00,711.7871905579967,1067.195357339373,-253.1091857592055,2387.4999004379515,355.4081667813763
2011-04-27 02:00:00,339.7408098593001,813.6082779638891,-514.8328041921441,2142.0493601199223,473.867468104589
2011-04-27 03:00:00,213.60816637294198,674.3846659878654,-662.143422378786,2010.912754354517,460.77649961492347
2011-04-27 04:00:00,187.87226064577294,639.1961409665564,-705.3703145223994,1983.7625964555123,451.3238803207835
2011-04-27 05:00:00,174.89785080988509,629.9635664775342,-722.5934842450054,1982.5206172000737,455.0657156676491
2011-04-27 06:00:00,260.3610315158207,692.046635211027,-668.4540805889958,2052.5473510110496,431.68560369520634
2011-04-27 07:00:00,289.73738547802,733.609852096215,-634.7884159257428,2102.008120118173,443.87246661819506
2011-04-27 08:00:00,572.8733338899744,987.6673831285116,-388.58311810976693,2363.91788436679,414.7940492385371
2011-04-27 09:00:00,613.5566610091255,1027.866646053084,-356.1915407265535,2411.924832832721,414.3099850439585
2011-04-27 10:00:00,573.6614260394407,996.3981678328164,-395.4239065088932,2388.220242174526,422.7367417933757
2011-04-27 11:00:00,539.9851707759804,973.0244152859123,-426.5184775394416,2372.5673081112664,433.0392445099319
2011-04-27 12:00:00,543.075979564714,986.842817875382,-420.37853326008735,2394.0641690108514,443.76683831066805
2011-04-27 13:00:00,546.0287693495968,1006.7405272947617,-408.11761164202426,2421.5986662315477,460.7117579451649
2011-04-27 14:00:00,560.4145231913805,1025.571075103322,-396.88285226528296,2448.025002471927,465.1565519119416
2011-04-27 15:00:00,611.4997789109592,1050.9186490351785,-379.75135392748734,2481.5886519978444,439.4188701242193
2011-04-27 16:00:00,723.8126227509006,1072.564776174866,-366.47047969118216,2511.600032040914,348.7521534239654
2011-04-27 17:00:00,710.6509296908611,1078.284169726303,-369.1192173665572,2525.687556819163,367.6332400354419
2011-04-27 18:00:00,748.1224924145396,1130.810584818617,-324.911594538346,2586.53276417558,382.68809240407734
2011-04-27 19:00:00,778.4236785015064,1165.2870886818382,-298.7059872240086,2629.2801645876852,386.8634101803318
2011-04-27 20:00:00,814.9524773693471,1203.9594587555148,-268.2580485731826,2676.176966084212,389.0069813861677
2011-04-27 21:00:00,780.22752477268,1194.6429041415504,-285.75335129473615,2675.039159577837,414.4153793688704
2011-04-27 22:00:00,781.6981998347802,1196.5711619188405,-291.9589042347909,2685.1012280724717,414.8729620840603
2011-04-27 23:00:00,758.9079757091764,1175.4317475085627,-321.1879243966364,2672.051419413762,416.5237717993863
2011-04-28 00:00:00,714.9214698625201,1190.9697563452391,-313.69602940661866,2695.6355420970967,476.04828648271905
2011-04-28 01:00:00,712.2513684946784,1193.530035960648,-319.1390657577267,2706.199137679023,481.27866746596965
2011-04-28 02:00:00,333.19065077907993,936.6390360515979,-583.9912595084013,2457.2693316115974,603.448385272518
2011-04-28 03:00:00,225.60299980425782,794.0551567339462,-734.4948687007081,2322.6051821686005,568.4521569296884
2011-04-28 04:00:00,213.16761034060494,755.4551248703283,-780.9738076669596,2291.884057407616,542.2875145297234
2011-04-28 05:00:00,209.99100425807617,742.7649834276126,-801.5026582780145,2287.03262513324,532.7739791695365
2011-04-28 06:00:00,278.92298931558537,801.3496693233028,-750.7170926751774,2353.416431321783,522.4266800077174
2011-04-28 07:00:00,307.42382755707564,839.3789892171299,-720.4478980308863,2399.205876465146,531.9551616600543
2011-04-28 08:00:00,597.3809159892121,1089.8724609230085,-477.67613566442196,2657.421057510439,492.4915449337964
2011-04-28 09:00:00,641.9107559535479,1126.4828966075147,-448.7495583478219,2701.7153515628515,484.5721406539668
2011-04-28 10:00:00,572.3570750095763,1091.4062527129427,-491.47276086516626,2674.285266291052,519.0491777033664
2011-04-28 11:00:00,527.1919378694687,1064.4104530011755,-526.0783574301895,2654.8992634325405,537.2185151317068
2011-04-28 12:00:00,547.1358235975506,1074.5984037108283,-523.4639669710143,2672.6607743926706,527.4625801132777
2011-04-28 13:00:00,553.0097033641334,1090.8627454830967,-514.7374616234465,2696.46295258964,537.8530421189632
2011-04-28 14:00:00,570.3287131182024,1106.0625033198048,-507.0403171697037,2719.165323809313,535.7337902016025
2011-04-28 15:00:00,640.0403110477955,1127.787355209468,-493.39973249849345,2748.9744429174293,487.7470441616724
2011-04-28 16:00:00,663.3126002488322,1145.8243076237704,-483.58977513550144,2775.2383903830423,482.5117073749383
2011-04-28 17:00:00,713.2930984275876,1147.9535346231241,-489.69399184912277,2785.601061095371,434.6604361955366
2011-04-28 18:00:00,722.9114471186602,1196.9142260246335,-448.92438902983645,2842.7528410791037,474.0027789059733
2011-04-28 19:00:00,747.7651089370738,1227.8548499767567,-426.13370335980653,2881.84340331332,480.08974103968285
2011-04-28 20:00:00,794.0519087305763,1263.0265435139736,-399.07198622389524,2925.1250732518424,468.9746347833973
2011-04-28 21:00:00,770.4143400602258,1250.24982651362,-419.9193066593168,2920.418959686557,479.8354864533943
2011-04-28 22:00:00,772.1176368154303,1248.763690582593,-429.4372344506246,2926.9646156158105,476.6460537671627
2011-04-28 23:00:00,733.0851050171987,1224.260842073567,-461.93361762079417,2910.455301767928,491.17573705636823
2011-04-29 00:00:00,720.6305539016832,1236.4914964959244,-457.65878226134055,2930.6417752531893,515.8609425942411
2011-04-29 01:00:00,723.8503116681451,1235.8055434383532,-466.26336765937754,2937.874454536084,511.9552317702081
2011-04-29 02:00:00,578.938337114358,975.7343895849008,-734.2164837555349,2685.6852629253362,396.7960524705428
2011-04-29 03:00:00,449.6427288290921,830.0413000357585,-887.7553702223943,2547.837970293911,380.39857120666636
2011-04-29 04:00:00,242.81449959225014,788.4077678308022,-937.1990273175802,2514.0145629791846,545.593268238552
2011-04-29 05:00:00,216.70441558595104,772.7644966408079,-960.617233554404,2506.14622683602,556.0600810548569
2011-04-29 06:00:00,284.03770469775,828.4809720953381,-912.640974721375,2569.602918912051,544.4432673975881
2011-04-29 07:00:00,311.865976033702,863.7314312121489,-885.0964747863504,2612.559337210648,551.8654551784468
2011-04-29 08:00:00,566.8403571460705,1111.5396976129196,-644.9603610011898,2868.039756227029,544.6993404668491
2011-04-29 09:00:00,609.104311650049,1145.5627586992014,-618.5760870336535,2909.7016044320562,536.4584470491524
2011-04-29 10:00:00,560.3578855218638,1108.000609735991,-663.744089179721,2879.745308651703,547.6427242141273
2011-04-29 11:00:00,539.7630840178849,1078.6250712466936,-700.6929692531455,2857.943111746533,538.8619872288086
2011-04-29 12:00:00,557.375145251775,1086.5427987200019,-700.3164851524061,2873.40208259241,529.1676534682268
2011-04-29 13:00:00,623.0101675346393,1100.6500292919372,-693.7188044382153,2895.01886302209,477.6398617572979
2011-04-29 14:00:00,639.5783946828677,1113.8092266736348,-688.0378596506428,2915.656312997912,474.2308319907671
